,trip_date,city,median_trip_duration_minutes
1436,2018-06-24,nyc,13.183333333333334
1437,2018-06-25,boston,12.0
1438,2018-06-25,nyc,10.866666666666667
1439,2018-06-25,sf,9.133333333333333
1440,2018-06-26,nyc,10.4
1441,2018-06-26,boston,12.433333333333334
1442,2018-06-26,sf,8.758333333333333
1443,2018-06-27,boston,12.266666666666667
1444,2018-06-27,sf,8.95
1445,2018-06-27,nyc,10.066666666666666
1446,2018-06-28,nyc,9.816666666666666
1447,2018-06-28,boston,10.733333333333333
1448,2018-06-28,sf,9.2
1449,2018-06-29,boston,12.458333333333332
1450,2018-06-29,nyc,10.683333333333334
1451,2018-06-29,sf,9.433333333333334
1452,2018-06-30,nyc,11.65
1453,2018-06-30,sf,11.116666666666667
1454,2018-06-30,boston,16.09166666666667
1455,2018-07-01,boston,15.366666666666667
1456,2018-07-01,sf,10.266666666666667
1457,2018-07-01,nyc,11.2
1458,2018-07-02,sf,8.833333333333334
1459,2018-07-02,nyc,9.983333333333333
1460,2018-07-02,boston,12.683333333333334
1461,2018-07-03,sf,9.091666666666667
1462,2018-07-03,nyc,9.516666666666667
1463,2018-07-03,boston,11.5
1464,2018-07-04,boston,18.633333333333333
1465,2018-07-04,nyc,12.633333333333333
1466,2018-07-04,sf,12.933333333333334
1467,2018-07-05,boston,12.0
1468,2018-07-05,nyc,10.383333333333333
1469,2018-07-05,sf,9.316666666666666
1470,2018-07-06,sf,9.716666666666667
1471,2018-07-06,boston,12.466666666666667
1472,2018-07-06,nyc,10.05
1473,2018-07-07,nyc,13.533333333333333
1474,2018-07-07,sf,11.083333333333334
1475,2018-07-07,boston,18.525
1476,2018-07-08,sf,10.9
1477,2018-07-08,boston,17.816666666666666
1478,2018-07-08,nyc,13.2
1479,2018-07-09,sf,9.333333333333334
1480,2018-07-09,nyc,10.616666666666667
1481,2018-07-09,boston,12.166666666666666
1482,2018-07-10,boston,11.816666666666666
1483,2018-07-10,nyc,10.283333333333333
1484,2018-07-10,sf,9.258333333333333
1485,2018-07-11,boston,12.333333333333334
1486,2018-07-11,sf,9.25
1487,2018-07-11,nyc,10.416666666666666
1488,2018-07-12,sf,9.15
1489,2018-07-12,nyc,10.583333333333334
1490,2018-07-12,boston,12.6
1491,2018-07-13,boston,13.283333333333333
1492,2018-07-13,nyc,10.65
1493,2018-07-13,sf,9.466666666666667
1494,2018-07-14,nyc,12.6
1495,2018-07-14,sf,11.133333333333333
1496,2018-07-14,boston,18.166666666666668
1497,2018-07-15,sf,11.216666666666667
1498,2018-07-15,nyc,11.883333333333333
1499,2018-07-15,boston,17.083333333333332
1500,2018-07-16,sf,8.866666666666667
1501,2018-07-16,boston,12.15
1502,2018-07-16,nyc,10.266666666666667
1503,2018-07-17,sf,8.966666666666667
1504,2018-07-17,nyc,9.383333333333333
1505,2018-07-17,boston,10.616666666666667
1506,2018-07-18,nyc,10.65
1507,2018-07-18,boston,12.266666666666667
1508,2018-07-18,sf,9.066666666666666
1509,2018-07-19,sf,9.3
1510,2018-07-19,boston,12.516666666666667
1511,2018-07-19,nyc,10.866666666666667
1512,2018-07-20,boston,13.116666666666667
1513,2018-07-20,nyc,10.916666666666666
1514,2018-07-20,sf,9.483333333333333
1515,2018-07-21,boston,19.066666666666666
1516,2018-07-21,nyc,12.566666666666666
1517,2018-07-21,sf,11.608333333333334
1518,2018-07-22,nyc,11.35
1519,2018-07-22,boston,12.841666666666667
1520,2018-07-22,sf,10.916666666666666
1521,2018-07-23,sf,9.2
1522,2018-07-23,boston,11.8
1523,2018-07-23,nyc,9.816666666666666
1524,2018-07-24,boston,11.858333333333334
1525,2018-07-24,nyc,10.116666666666667
1526,2018-07-24,sf,9.016666666666667
1527,2018-07-25,boston,11.316666666666666
1528,2018-07-25,sf,9.066666666666666
1529,2018-07-25,nyc,9.116666666666667
1530,2018-07-26,sf,9.016666666666667
1531,2018-07-26,boston,11.366666666666667
1532,2018-07-26,nyc,10.3
1533,2018-07-27,nyc,9.816666666666666
1534,2018-07-27,boston,12.766666666666667
1535,2018-07-27,sf,9.15
1536,2018-07-28,nyc,12.666666666666666
1537,2018-07-28,boston,17.725
1538,2018-07-28,sf,11.383333333333333
1539,2018-07-29,boston,18.3
1540,2018-07-29,nyc,12.733333333333333
1541,2018-07-29,sf,11.1
1542,2018-07-30,sf,8.95
1543,2018-07-30,nyc,10.45
1544,2018-07-30,boston,12.566666666666666
1545,2018-07-31,nyc,10.483333333333333
1546,2018-07-31,sf,9.0
1547,2018-07-31,boston,12.65
1548,2018-08-01,sf,9.016666666666667
1549,2018-08-01,nyc,9.85
1550,2018-08-01,boston,12.4
1551,2018-08-02,boston,11.966666666666667
1552,2018-08-02,sf,8.966666666666667
1553,2018-08-02,nyc,10.166666666666666
1554,2018-08-03,sf,9.55
1555,2018-08-03,nyc,10.166666666666666
1556,2018-08-03,boston,12.866666666666667
1557,2018-08-04,nyc,12.2
1558,2018-08-04,boston,15.7
1559,2018-08-04,sf,11.85
1560,2018-08-05,nyc,12.116666666666667
1561,2018-08-05,boston,18.216666666666665
1562,2018-08-05,sf,12.008333333333333
1563,2018-08-06,nyc,10.05
1564,2018-08-06,boston,12.133333333333333
1565,2018-08-06,sf,9.0
1566,2018-08-07,nyc,9.816666666666666
1567,2018-08-07,boston,12.383333333333333
1568,2018-08-07,sf,9.1
1569,2018-08-08,boston,11.55
1570,2018-08-08,nyc,10.166666666666666
1571,2018-08-08,sf,9.133333333333333
1572,2018-08-09,boston,12.2
1573,2018-08-09,sf,9.383333333333333
1574,2018-08-09,nyc,10.2
1575,2018-08-10,nyc,10.45
1576,2018-08-10,sf,9.666666666666666
1577,2018-08-10,boston,13.083333333333334
1578,2018-08-11,sf,11.808333333333334
1579,2018-08-11,nyc,10.85
1580,2018-08-11,boston,13.466666666666667
1581,2018-08-12,sf,11.783333333333333
1582,2018-08-12,nyc,12.416666666666666
1583,2018-08-12,boston,13.775
1584,2018-08-13,nyc,9.4
1585,2018-08-13,boston,11.2
1586,2018-08-13,sf,8.966666666666667
1587,2018-08-14,sf,9.133333333333333
1588,2018-08-14,nyc,9.966666666666667
1589,2018-08-14,boston,12.05
1590,2018-08-15,boston,12.233333333333333
1591,2018-08-15,sf,9.283333333333333
1592,2018-08-15,nyc,10.416666666666666
1593,2018-08-16,sf,9.216666666666667
1594,2018-08-16,nyc,10.266666666666667
1595,2018-08-16,boston,12.241666666666667
1596,2018-08-17,sf,9.433333333333334
1597,2018-08-17,nyc,10.083333333333334
1598,2018-08-17,boston,12.683333333333334
1599,2018-08-18,boston,15.266666666666667
1600,2018-08-18,sf,11.3
1601,2018-08-18,nyc,13.15
1602,2018-08-19,boston,17.75
1603,2018-08-19,sf,11.05
1604,2018-08-19,nyc,10.966666666666667
1605,2018-08-20,nyc,10.4
1606,2018-08-20,sf,8.966666666666667
1607,2018-08-20,boston,12.716666666666667
1608,2018-08-21,nyc,10.416666666666666
1609,2018-08-21,boston,12.333333333333334
1610,2018-08-21,sf,9.05
1611,2018-08-22,nyc,10.35
1612,2018-08-22,sf,9.083333333333334
1613,2018-08-22,boston,11.991666666666667
1614,2018-08-23,nyc,10.583333333333334
1615,2018-08-23,sf,8.883333333333333
1616,2018-08-23,boston,12.516666666666667
1617,2018-08-24,sf,9.25
1618,2018-08-24,nyc,10.883333333333333
1619,2018-08-24,boston,13.075
1620,2018-08-25,nyc,13.25
1621,2018-08-25,sf,11.383333333333333
1622,2018-08-25,boston,17.5
1623,2018-08-26,boston,16.816666666666666
1624,2018-08-26,nyc,12.916666666666666
1625,2018-08-26,sf,10.908333333333333
1626,2018-08-27,sf,8.933333333333334
1627,2018-08-27,boston,11.683333333333334
1628,2018-08-27,nyc,10.183333333333334
1629,2018-08-28,nyc,9.816666666666666
1630,2018-08-28,boston,11.35
1631,2018-08-28,sf,9.016666666666667
1632,2018-08-29,boston,11.108333333333334
1633,2018-08-29,nyc,9.65
1634,2018-08-29,sf,9.091666666666667
1635,2018-08-30,boston,11.7
1636,2018-08-30,sf,8.833333333333334
1637,2018-08-30,nyc,9.85
1638,2018-08-31,boston,12.766666666666667
1639,2018-08-31,nyc,9.816666666666666
1640,2018-08-31,sf,9.225
1641,2018-09-01,nyc,13.016666666666667
1642,2018-09-01,sf,12.4
1643,2018-09-01,boston,17.9
1644,2018-09-02,boston,19.316666666666666
1645,2018-09-02,sf,12.725
1646,2018-09-02,nyc,14.5
1647,2018-09-03,boston,14.633333333333333
1648,2018-09-03,nyc,12.116666666666667
1649,2018-09-03,sf,10.9
1650,2018-09-04,sf,8.9
1651,2018-09-04,nyc,9.966666666666667
1652,2018-09-04,boston,11.866666666666667
1653,2018-09-05,sf,8.9
1654,2018-09-05,nyc,10.016666666666667
1655,2018-09-05,boston,11.633333333333333
1656,2018-09-06,nyc,9.65
1657,2018-09-06,sf,8.983333333333333
1658,2018-09-06,boston,10.566666666666666
1659,2018-09-07,nyc,10.3
1660,2018-09-07,sf,9.366666666666667
1661,2018-09-07,boston,11.583333333333334
1662,2018-09-08,nyc,11.166666666666666
1663,2018-09-08,sf,11.25
1664,2018-09-08,boston,14.0
1665,2018-09-09,nyc,8.45
1666,2018-09-09,sf,10.866666666666667
1667,2018-09-09,boston,13.3
1668,2018-09-10,boston,10.166666666666666
1669,2018-09-10,sf,9.183333333333334
1670,2018-09-10,nyc,8.05
1671,2018-09-11,nyc,9.833333333333334
1672,2018-09-11,sf,9.283333333333333
1673,2018-09-11,boston,11.433333333333334
1674,2018-09-12,boston,11.116666666666667
1675,2018-09-12,sf,9.233333333333333
1676,2018-09-12,nyc,9.283333333333333
1677,2018-09-13,boston,11.7
1678,2018-09-13,sf,9.45
1679,2018-09-13,nyc,10.116666666666667
1680,2018-09-14,sf,9.183333333333334
1681,2018-09-14,nyc,10.466666666666667
1682,2018-09-14,boston,12.216666666666667
1683,2018-09-15,sf,10.666666666666666
1684,2018-09-15,nyc,12.65
1685,2018-09-15,boston,15.35
1686,2018-09-16,nyc,12.816666666666666
1687,2018-09-16,sf,10.233333333333333
1688,2018-09-16,boston,15.183333333333334
1689,2018-09-17,nyc,9.933333333333334
1690,2018-09-17,sf,8.916666666666666
1691,2018-09-17,boston,11.616666666666667
1692,2018-09-18,nyc,9.383333333333333
1693,2018-09-18,boston,10.525
1694,2018-09-18,sf,8.85
1695,2018-09-19,sf,8.95
1696,2018-09-19,nyc,10.25
1697,2018-09-19,boston,10.483333333333333
1698,2018-09-20,nyc,10.2
1699,2018-09-20,boston,11.05
1700,2018-09-20,sf,9.3
1701,2018-09-21,nyc,10.35
1702,2018-09-21,sf,9.3
1703,2018-09-21,boston,11.7
1704,2018-09-22,boston,15.016666666666667
1705,2018-09-22,sf,11.216666666666667
1706,2018-09-22,nyc,12.3
1707,2018-09-23,boston,13.458333333333332
1708,2018-09-23,nyc,11.0
1709,2018-09-23,sf,11.016666666666667
1710,2018-09-24,nyc,9.65
1711,2018-09-24,boston,10.65
1712,2018-09-24,sf,9.166666666666666
1713,2018-09-25,sf,9.25
1714,2018-09-25,nyc,8.266666666666667
1715,2018-09-25,boston,9.566666666666666
1716,2018-09-26,nyc,9.75
1717,2018-09-26,sf,9.3
1718,2018-09-26,boston,11.45
1719,2018-09-27,nyc,10.016666666666667
1720,2018-09-27,sf,9.15
1721,2018-09-27,boston,11.133333333333333
1722,2018-09-28,sf,9.45
1723,2018-09-28,nyc,9.4
1724,2018-09-28,boston,10.716666666666667
1725,2018-09-29,sf,11.4
1726,2018-09-29,boston,15.758333333333333
1727,2018-09-29,nyc,12.716666666666667
1728,2018-09-30,sf,10.833333333333334
1729,2018-09-30,boston,14.8
1730,2018-09-30,nyc,12.266666666666667
1731,2018-10-01,sf,9.1
1732,2018-10-01,nyc,10.05
1733,2018-10-01,boston,10.566666666666666
1734,2018-10-02,boston,9.7
1735,2018-10-02,sf,8.866666666666667
1736,2018-10-02,nyc,10.016666666666667
1737,2018-10-03,boston,10.3
1738,2018-10-03,sf,9.233333333333333
1739,2018-10-03,nyc,10.25
1740,2018-10-04,nyc,9.95
1741,2018-10-04,boston,11.016666666666667
1742,2018-10-04,sf,8.95
1743,2018-10-05,nyc,10.45
1744,2018-10-05,sf,9.45
1745,2018-10-05,boston,11.65
1746,2018-10-06,nyc,11.416666666666666
1747,2018-10-06,boston,15.4
1748,2018-10-06,sf,11.166666666666666
1749,2018-10-07,sf,11.45
1750,2018-10-07,boston,15.166666666666666
1751,2018-10-07,nyc,12.283333333333333
1752,2018-10-08,nyc,9.466666666666667
1753,2018-10-08,boston,10.483333333333333
1754,2018-10-08,sf,9.166666666666666
1755,2018-10-09,sf,9.1
1756,2018-10-09,nyc,10.016666666666667
1757,2018-10-09,boston,11.133333333333333
1758,2018-10-10,nyc,10.25
1759,2018-10-10,sf,9.016666666666667
1760,2018-10-10,boston,11.616666666666667
1761,2018-10-11,boston,9.958333333333332
1762,2018-10-11,sf,9.15
1763,2018-10-11,nyc,9.066666666666666
1764,2018-10-12,sf,9.666666666666666
1765,2018-10-12,nyc,9.966666666666667
1766,2018-10-12,boston,11.016666666666667
1767,2018-10-13,sf,10.9
1768,2018-10-13,nyc,11.066666666666666
1769,2018-10-13,boston,11.3
1770,2018-10-14,sf,10.441666666666666
1771,2018-10-14,boston,12.8
1772,2018-10-14,nyc,10.966666666666667
1773,2018-10-15,boston,10.3
1774,2018-10-15,nyc,9.416666666666666
1775,2018-10-15,sf,9.2
1776,2018-10-16,nyc,9.333333333333334
1777,2018-10-16,boston,10.433333333333334
1778,2018-10-16,sf,9.05
1779,2018-10-17,nyc,9.533333333333333
1780,2018-10-17,sf,9.066666666666666
1781,2018-10-17,boston,10.283333333333333
1782,2018-10-18,boston,9.866666666666667
1783,2018-10-18,sf,9.066666666666666
1784,2018-10-18,nyc,9.233333333333333
1785,2018-10-19,sf,9.2
1786,2018-10-19,boston,10.966666666666667
1787,2018-10-19,nyc,9.8
1788,2018-10-20,sf,10.666666666666666
1789,2018-10-20,nyc,11.25
1790,2018-10-20,boston,15.491666666666667
1791,2018-10-21,boston,10.933333333333334
1792,2018-10-21,nyc,9.266666666666667
1793,2018-10-21,sf,9.983333333333333
1794,2018-10-22,sf,8.85
1795,2018-10-22,boston,10.116666666666667
1796,2018-10-22,nyc,9.083333333333334
1797,2018-10-23,nyc,9.616666666666667
1798,2018-10-23,sf,8.966666666666667
1799,2018-10-23,boston,9.983333333333333
1800,2018-10-24,nyc,9.266666666666667
1801,2018-10-24,sf,9.066666666666666
1802,2018-10-24,boston,10.116666666666667
1803,2018-10-25,boston,9.783333333333333
1804,2018-10-25,sf,9.05
1805,2018-10-25,nyc,9.266666666666667
1806,2018-10-26,sf,9.5
1807,2018-10-26,boston,9.916666666666666
1808,2018-10-26,nyc,9.3
1809,2018-10-27,boston,8.1
1810,2018-10-27,nyc,7.775
1811,2018-10-27,sf,10.166666666666666
1812,2018-10-28,boston,10.95
1813,2018-10-28,nyc,9.966666666666667
1814,2018-10-28,sf,10.108333333333334
1815,2018-10-29,nyc,9.25
1816,2018-10-29,boston,9.666666666666666
1817,2018-10-29,sf,8.933333333333334
1818,2018-10-30,nyc,9.333333333333334
1819,2018-10-30,boston,9.833333333333334
1820,2018-10-30,sf,8.983333333333333
1821,2018-10-31,sf,9.066666666666666
1822,2018-10-31,nyc,9.966666666666667
1823,2018-10-31,boston,10.683333333333334
1824,2018-11-01,nyc,10.316666666666666
1825,2018-11-01,sf,9.216666666666667
1826,2018-11-01,boston,10.066666666666666
1827,2018-11-02,sf,9.566666666666666
1828,2018-11-02,nyc,9.95
1829,2018-11-02,boston,10.433333333333334
1830,2018-11-03,sf,11.2
1831,2018-11-03,boston,10.8
1832,2018-11-03,nyc,10.616666666666667
1833,2018-11-04,nyc,11.133333333333333
1834,2018-11-04,boston,12.366666666666667
1835,2018-11-04,sf,9.9
1836,2018-11-05,nyc,8.366666666666667
1837,2018-11-05,sf,9.166666666666666
1838,2018-11-05,boston,9.766666666666667
1839,2018-11-06,nyc,8.416666666666666
1840,2018-11-06,sf,9.116666666666667
1841,2018-11-06,boston,9.466666666666667
1842,2018-11-07,sf,9.05
1843,2018-11-07,boston,10.316666666666666
1844,2018-11-07,nyc,9.833333333333334
1845,2018-11-08,boston,10.233333333333333
1846,2018-11-08,nyc,9.583333333333334
1847,2018-11-08,sf,9.433333333333334
1848,2018-11-09,sf,8.725
1849,2018-11-09,boston,10.05
1850,2018-11-09,nyc,8.666666666666666
1851,2018-11-10,nyc,9.6
1852,2018-11-10,boston,10.2
1853,2018-11-10,sf,9.366666666666667
1854,2018-11-11,boston,10.100000000000001
1855,2018-11-11,nyc,9.766666666666667
1856,2018-11-11,sf,9.175
1857,2018-11-12,boston,9.683333333333334
1858,2018-11-12,nyc,9.066666666666666
1859,2018-11-12,sf,8.466666666666667
1860,2018-11-13,boston,9.083333333333334
1861,2018-11-13,sf,8.416666666666666
1862,2018-11-13,nyc,8.483333333333333
1863,2018-11-14,boston,9.3
1864,2018-11-14,sf,8.616666666666667
1865,2018-11-14,nyc,8.633333333333333
1866,2018-11-15,nyc,8.6
1867,2018-11-15,sf,8.45
1868,2018-11-15,boston,9.133333333333333
1869,2018-11-16,boston,9.15
1870,2018-11-16,nyc,8.783333333333333
1871,2018-11-16,sf,8.033333333333333
1872,2018-11-17,sf,8.883333333333333
1873,2018-11-17,nyc,9.416666666666666
1874,2018-11-17,boston,11.308333333333334
1875,2018-11-18,nyc,9.083333333333334
1876,2018-11-18,sf,8.883333333333333
1877,2018-11-18,boston,9.7
1878,2018-11-19,boston,9.0
1879,2018-11-19,nyc,9.233333333333333
1880,2018-11-19,sf,8.266666666666667
1881,2018-11-20,sf,8.433333333333334
1882,2018-11-20,nyc,8.75
1883,2018-11-20,boston,8.833333333333334
1884,2018-11-21,sf,8.35
1885,2018-11-21,nyc,8.616666666666667
1886,2018-11-21,boston,9.191666666666666
1887,2018-11-22,sf,10.416666666666666
1888,2018-11-22,boston,7.766666666666667
1889,2018-11-22,nyc,7.55
1890,2018-11-23,boston,9.4
1891,2018-11-23,nyc,8.066666666666666
1892,2018-11-23,sf,8.133333333333333
1893,2018-11-24,nyc,8.916666666666666
1894,2018-11-24,sf,10.316666666666666
1895,2018-11-24,boston,11.591666666666667
1896,2018-11-25,sf,9.583333333333334
1897,2018-11-25,boston,9.516666666666667
1898,2018-11-25,nyc,10.1
1899,2018-11-26,sf,8.716666666666667
1900,2018-11-26,nyc,8.566666666666666
1901,2018-11-26,boston,9.616666666666667
1902,2018-11-27,boston,9.6
1903,2018-11-27,nyc,8.916666666666666
1904,2018-11-27,sf,8.483333333333333
1905,2018-11-28,nyc,8.716666666666667
1906,2018-11-28,sf,8.733333333333333
1907,2018-11-28,boston,9.3
1908,2018-11-29,sf,8.441666666666666
1909,2018-11-29,nyc,9.033333333333333
1910,2018-11-29,boston,9.733333333333333
1911,2018-11-30,sf,9.016666666666667
1912,2018-11-30,boston,9.858333333333334
1913,2018-11-30,nyc,8.8
1914,2018-12-01,nyc,9.5
1915,2018-12-01,boston,10.8
1916,2018-12-01,sf,9.55
1917,2018-12-02,nyc,8.216666666666667
1918,2018-12-02,boston,8.35
1919,2018-12-02,sf,9.191666666666666
1920,2018-12-03,nyc,9.5
1921,2018-12-03,sf,8.75
1922,2018-12-03,boston,10.25
1923,2018-12-04,boston,9.55
1924,2018-12-04,nyc,8.9
1925,2018-12-04,sf,8.65
1926,2018-12-05,boston,9.75
1927,2018-12-05,nyc,8.783333333333333
1928,2018-12-05,sf,8.833333333333334
1929,2018-12-06,nyc,8.75
1930,2018-12-06,boston,9.5
1931,2018-12-06,sf,8.966666666666667
1932,2018-12-07,boston,9.75
1933,2018-12-07,sf,9.1
1934,2018-12-07,nyc,8.733333333333333
1935,2018-12-08,boston,9.316666666666666
1936,2018-12-08,sf,9.65
1937,2018-12-08,nyc,8.766666666666667
1938,2018-12-09,boston,9.316666666666666
1939,2018-12-09,nyc,8.55
1940,2018-12-09,sf,9.083333333333334
1941,2018-12-10,boston,9.25
1942,2018-12-10,nyc,8.766666666666667
1943,2018-12-10,sf,8.55
1944,2018-12-11,boston,9.383333333333333
1945,2018-12-11,sf,8.766666666666667
1946,2018-12-11,nyc,8.733333333333333
1947,2018-12-12,nyc,8.716666666666667
1948,2018-12-12,boston,9.716666666666667
1949,2018-12-12,sf,8.766666666666667
1950,2018-12-13,boston,9.566666666666666
1951,2018-12-13,nyc,8.616666666666667
1952,2018-12-13,sf,8.766666666666667
1953,2018-12-14,boston,9.816666666666666
1954,2018-12-14,sf,8.683333333333334
1955,2018-12-14,nyc,8.95
1956,2018-12-15,boston,11.416666666666666
1957,2018-12-15,nyc,9.333333333333334
1958,2018-12-15,sf,9.316666666666666
1959,2018-12-16,sf,8.25
1960,2018-12-16,nyc,7.416666666666667
1961,2018-12-16,boston,8.866666666666667
1962,2018-12-17,boston,9.308333333333334
1963,2018-12-17,sf,8.8
1964,2018-12-17,nyc,8.816666666666666
1965,2018-12-18,boston,9.1
1966,2018-12-18,nyc,8.4
1967,2018-12-18,sf,8.683333333333334
1968,2018-12-19,boston,9.625
1969,2018-12-19,nyc,8.65
1970,2018-12-19,sf,8.516666666666667
1971,2018-12-20,sf,8.291666666666668
1972,2018-12-20,boston,9.733333333333333
1973,2018-12-20,nyc,8.516666666666667
1974,2018-12-21,sf,8.516666666666667
1975,2018-12-21,boston,8.975
1976,2018-12-21,nyc,8.483333333333333
1977,2018-12-22,nyc,8.35
1978,2018-12-22,sf,9.916666666666666
1979,2018-12-22,boston,10.45
1980,2018-12-23,boston,10.55
1981,2018-12-23,nyc,8.833333333333334
1982,2018-12-23,sf,9.558333333333334
1983,2018-12-24,nyc,8.133333333333333
1984,2018-12-24,sf,8.108333333333334
1985,2018-12-24,boston,8.633333333333333
1986,2018-12-25,sf,13.216666666666667
1987,2018-12-25,nyc,10.033333333333333
1988,2018-12-25,boston,11.316666666666666
1989,2018-12-26,boston,9.033333333333333
1990,2018-12-26,nyc,8.683333333333334
1991,2018-12-26,sf,9.433333333333334
1992,2018-12-27,nyc,8.983333333333333
1993,2018-12-27,sf,9.258333333333333
1994,2018-12-27,boston,9.75
1995,2018-12-28,nyc,8.266666666666667
1996,2018-12-28,sf,9.6
1997,2018-12-28,boston,8.683333333333334
1998,2018-12-29,boston,13.0
1999,2018-12-29,nyc,10.25
2000,2018-12-29,sf,10.325
2001,2018-12-30,sf,11.616666666666667
2002,2018-12-30,nyc,9.083333333333334
2003,2018-12-30,boston,10.383333333333333
2004,2018-12-31,boston,9.441666666666666
2005,2018-12-31,sf,9.308333333333334
2006,2018-12-31,nyc,8.75
2007,2019-01-01,sf,11.166666666666666
2008,2019-01-01,nyc,10.933333333333334
2009,2019-01-01,boston,12.983333333333334
2010,2019-01-02,nyc,9.016666666666667
2011,2019-01-02,sf,8.708333333333332
2012,2019-01-02,boston,9.433333333333334
2013,2019-01-03,boston,9.366666666666667
2014,2019-01-03,nyc,8.8
2015,2019-01-03,sf,8.583333333333334
2016,2019-01-04,nyc,8.816666666666666
2017,2019-01-04,boston,9.666666666666666
2018,2019-01-04,sf,8.833333333333334
2019,2019-01-05,boston,8.533333333333333
2020,2019-01-05,nyc,7.9
2021,2019-01-05,sf,8.4
2022,2019-01-06,boston,10.083333333333334
2023,2019-01-06,sf,7.233333333333333
2024,2019-01-06,nyc,8.966666666666667
2025,2019-01-07,nyc,8.416666666666666
2026,2019-01-07,sf,8.616666666666667
2027,2019-01-07,boston,9.116666666666667
2028,2019-01-08,boston,9.558333333333334
2029,2019-01-08,nyc,8.733333333333333
2030,2019-01-08,sf,8.516666666666667
2031,2019-01-09,boston,9.616666666666667
2032,2019-01-09,sf,8.666666666666666
2033,2019-01-09,nyc,8.55
2034,2019-01-10,boston,9.333333333333334
2035,2019-01-10,sf,8.7
2036,2019-01-10,nyc,8.15
2037,2019-01-11,sf,8.65
2038,2019-01-11,nyc,7.966666666666667
2039,2019-01-11,boston,8.8
2040,2019-01-12,sf,10.05
2041,2019-01-12,nyc,8.05
2042,2019-01-12,boston,8.716666666666667
2043,2019-01-13,boston,8.375
2044,2019-01-13,sf,9.45
2045,2019-01-13,nyc,8.05
2046,2019-01-14,sf,8.516666666666667
2047,2019-01-14,boston,8.9
2048,2019-01-14,nyc,8.2
2049,2019-01-15,nyc,8.366666666666667
2050,2019-01-15,boston,9.05
2051,2019-01-15,sf,8.066666666666666
2052,2019-01-16,sf,8.45
2053,2019-01-16,boston,9.225
2054,2019-01-16,nyc,8.316666666666666
2055,2019-01-17,boston,8.8
2056,2019-01-17,sf,8.116666666666667
2057,2019-01-17,nyc,8.116666666666667
2058,2019-01-18,boston,9.8
2059,2019-01-18,sf,8.758333333333333
2060,2019-01-18,nyc,8.2
2061,2019-01-19,sf,10.983333333333333
2062,2019-01-19,nyc,8.25
2063,2019-01-19,boston,9.5
2064,2019-01-20,sf,9.1
2065,2019-01-20,nyc,7.416666666666667
2066,2019-01-21,sf,9.466666666666667
2067,2019-01-21,nyc,6.466666666666667
2068,2019-01-21,boston,12.366666666666667
2069,2019-01-22,boston,12.208333333333332
2070,2019-01-22,nyc,7.783333333333333
2071,2019-01-22,sf,8.616666666666667
2072,2019-01-23,sf,8.616666666666667
2073,2019-01-23,nyc,8.466666666666667
2074,2019-01-23,boston,10.35
2075,2019-01-24,sf,8.616666666666667
2076,2019-01-24,boston,9.4
2077,2019-01-24,nyc,8.033333333333333
2078,2019-01-25,boston,9.508333333333333
2079,2019-01-25,sf,9.1
2080,2019-01-25,nyc,8.3
2081,2019-01-26,boston,9.683333333333334
2082,2019-01-26,nyc,8.25
2083,2019-01-26,sf,10.333333333333334
2084,2019-01-27,nyc,8.966666666666667
2085,2019-01-27,boston,10.491666666666667
2086,2019-01-27,sf,9.85
2087,2019-01-28,sf,8.6
2088,2019-01-28,boston,9.15
2089,2019-01-28,nyc,8.116666666666667
2090,2019-01-29,boston,9.091666666666667
2091,2019-01-29,nyc,7.983333333333333
2092,2019-01-29,sf,8.416666666666666
2093,2019-01-30,sf,8.716666666666667
2094,2019-01-30,nyc,7.7
2095,2019-01-30,boston,9.316666666666666
2096,2019-01-31,sf,8.75
2097,2019-01-31,boston,8.491666666666667
2098,2019-01-31,nyc,7.216666666666667
2099,2019-02-01,sf,8.316666666666666
2100,2019-02-01,nyc,7.516666666666667
2101,2019-02-01,boston,8.516666666666667
2102,2019-02-02,nyc,7.933333333333334
2103,2019-02-02,boston,8.533333333333333
2104,2019-02-02,sf,8.633333333333333
2105,2019-02-03,nyc,9.216666666666667
2106,2019-02-03,boston,10.125
2107,2019-02-03,sf,8.066666666666666
2108,2019-02-04,nyc,9.183333333333334
2109,2019-02-04,boston,10.266666666666667
2110,2019-02-04,sf,7.85
2111,2019-02-05,boston,11.866666666666667
2112,2019-02-05,nyc,9.466666666666667
2113,2019-02-05,sf,8.35
2114,2019-02-06,nyc,8.366666666666667
2115,2019-02-06,sf,8.366666666666667
2116,2019-02-06,boston,9.3
2117,2019-02-07,nyc,8.666666666666666
2118,2019-02-07,sf,8.566666666666666
2119,2019-02-07,boston,9.4
2120,2019-02-08,boston,10.216666666666667
2121,2019-02-08,sf,8.4
2122,2019-02-08,nyc,8.366666666666667
2123,2019-02-09,boston,9.75
2124,2019-02-09,sf,8.433333333333334
2125,2019-02-09,nyc,8.033333333333333
2126,2019-02-10,nyc,8.25
2127,2019-02-10,sf,8.883333333333333
2128,2019-02-10,boston,9.475
2129,2019-02-11,nyc,8.266666666666667
2130,2019-02-11,sf,8.616666666666667
2131,2019-02-11,boston,9.0
2132,2019-02-12,boston,8.883333333333333
2133,2019-02-12,nyc,8.1
2134,2019-02-12,sf,8.45
2135,2019-02-13,sf,7.808333333333334
2136,2019-02-13,boston,9.333333333333334
