,city,trip_date,median_trip_duration_minutes,trip_count,trip_count_7d_ma,trip_count_14d_ma,median_trip_duration_minutes_norm,trip_count_norm,trip_count_7d_ma_norm,trip_count_14d_ma_norm
1524,boston,2021-03-07,12.766666666666667,2953,2803.5714285714284,2836.8571428571427,0.300819061801936,0.16164066376316227,0.16838912603909237,0.16652917586583438
1525,boston,2021-03-08,9.9,2931,2865.4285714285716,2915.285714285714,0.1727475800446761,0.16042780748663102,0.17244252227963758,0.17176495272064887
1526,boston,2021-03-09,11.266666666666667,4326,3220.5714285714284,3033.285714285714,0.2338049143708117,0.23733392138486137,0.19571444619186704,0.17964246033827502
1527,boston,2021-03-10,11.408333333333333,4256,3367.0,3089.1428571428573,0.24013402829486225,0.233474833232262,0.205309668239347,0.1833714015955291
1528,boston,2021-03-11,12.8,5679,3718.5714285714284,3259.714285714286,0.30230826507818326,0.31192458239153203,0.22834756234554035,0.19475850098468844
1529,boston,2021-03-12,13.566666666666666,6487,4249.714285714285,3474.5714285714284,0.33655994043186893,0.3564694856386791,0.2631524750992287,0.20910204996399803
1530,boston,2021-03-13,14.583333333333334,5090,4531.714285714285,3693.5714285714284,0.3819806403574088,0.2794531120789459,0.28163146858383886,0.22372217003399913
1531,boston,2021-03-14,12.266666666666667,2855,4517.714285714285,3660.6428571428573,0.27848101265822794,0.15623794034952315,0.28071407174417734,0.22152390670971003
1532,boston,2021-03-15,9.133333333333333,2006,4385.571428571428,3625.5,0.13849590469099032,0.10943271404156789,0.2720549689208418,0.21917782090591337
1533,boston,2021-03-16,9.95,2965,4191.142857142857,3705.8571428571427,0.17498138495904692,0.16230222173217929,0.2593143862802367,0.22454234637191178
1534,boston,2021-03-17,10.925,4410,4213.142857142857,3790.0714285714284,0.2185405807892778,0.24196482716798062,0.260756009885419,0.23016436906027815
1535,boston,2021-03-18,9.866666666666667,2920,3819.0,3768.785714285714,0.17125837676842892,0.1598213793483654,0.2349284804912754,0.2287433658701737
1536,boston,2021-03-19,10.641666666666666,3552,3399.714285714286,3824.714285714286,0.20588235294117646,0.19466343238326259,0.20745338126263765,0.23247707559450864
1537,boston,2021-03-20,17.416666666666668,7004,3673.1428571428573,4102.428571428572,0.5085629188384215,0.384971608137163,0.22537070321276123,0.25101687560499925
1538,boston,2021-03-21,18.45,7865,4388.857142857143,4453.285714285715,0.5547282204020849,0.4324383924141353,0.27227027634239503,0.2744395859063187
1539,boston,2021-03-22,13.266666666666667,5139,4836.428571428572,4611.0,0.3231571109456441,0.28215447378576547,0.30159889163483866,0.2849683612209183
1540,boston,2021-03-23,12.641666666666666,5548,5205.428571428572,4698.285714285715,0.29523454951600886,0.3047025745630961,0.3257788511944882,0.29079542799376285
1541,boston,2021-03-24,11.833333333333334,5451,5354.142857142857,4783.642857142857,0.25912137006701425,0.2993549809802084,0.3355238523178312,0.29649374615542334
1542,boston,2021-03-25,12.566666666666666,5561,5731.428571428572,4775.214285714285,0.2918838421444527,0.30541926236286454,0.36024676102748454,0.29593106703987865
1543,boston,2021-03-26,13.458333333333332,6432,6142.857142857143,4771.285714285715,0.3317200297840655,0.353437344947351,0.38720699468284286,0.2956688013504299
1544,boston,2021-03-27,18.283333333333335,9711,6529.571428571428,5101.357142857143,0.5472822040208489,0.5342080599812559,0.41254774208043143,0.31770388773121105
1545,boston,2021-03-28,12.266666666666667,2744,5798.0,5093.428571428572,0.27848101265822794,0.15011852913611556,0.3646090766119974,0.3171745878852325
1546,boston,2021-03-29,10.716666666666667,4031,5639.714285714285,5238.071428571428,0.2092330603127327,0.22107062131319258,0.35423687560847755,0.3268307337240297
1547,boston,2021-03-30,12.2,5588,5645.428571428572,5425.428571428572,0.27550260610573346,0.3069077677931529,0.35461132329813533,0.3393384228771976
1548,boston,2021-03-31,13.0,6618,5812.142857142857,5583.142857142857,0.3112434847356665,0.36369149346711505,0.36553583464390027,0.34986719819179724
1549,boston,2021-04-01,10.366666666666667,3379,5500.428571428572,5615.928571428572,0.19359642591213705,0.185125971663267,0.34510971317306977,0.35205592458192464
1550,boston,2021-04-02,11.266666666666667,4473,5220.571428571428,5681.714285714285,0.2338049143708117,0.24543800650532005,0.3267711375720812,0.356447682763422
1551,boston,2021-04-03,15.166666666666666,5951,4683.428571428572,5606.5,0.4080416976917349,0.32691989635591817,0.29157305474425227,0.3514264869272475
1552,boston,2021-04-04,17.066666666666666,6206,5178.0,5488.0,0.49292628443782577,0.3409780031975302,0.323981502284131,0.3435156000400551
1553,boston,2021-04-05,10.566666666666666,4595,5258.571428571428,5449.142857142857,0.20253164556962028,0.2521638458569932,0.32926121470830527,0.3409215539480523
1554,boston,2021-04-06,11.55,5695,5273.857142857143,5459.642857142857,0.2464631422189129,0.31280665968355476,0.33026286227813983,0.3416225186089427
1555,boston,2021-04-07,11.683333333333334,5948,5178.142857142857,5495.142857142857,0.25241995532390177,0.3267545068636639,0.3239908634763724,0.34399244674814383
1556,boston,2021-04-08,11.883333333333333,6432,5614.285714285715,5557.357142857143,0.261355174981385,0.353437344947351,0.3525705833895006,0.3481457815755969
1557,boston,2021-04-09,13.2,7818,6092.142857142857,5656.357142857143,0.3201787043931496,0.4298472903688186,0.38388377143713026,0.354754876949707
1558,boston,2021-04-10,19.891666666666666,12502,7028.0,5855.714285714285,0.6191362620997767,0.6880754176084679,0.4452089418108291,0.3680636685724639
1559,boston,2021-04-11,14.466666666666667,6387,7053.857142857143,6115.928571428572,0.37676842889054357,0.3509565025635371,0.44690331760653046,0.38543519414813715
1560,boston,2021-04-12,10.45,4609,7055.857142857143,6157.214285714285,0.197319434102755,0.25293566348751306,0.44703437429791065,0.3881913681208901
1561,boston,2021-04-13,11.383333333333333,5883,7082.714285714285,6178.285714285715,0.2390171258376768,0.32317106786482164,0.4487942784393021,0.389598065909752
1562,boston,2021-04-14,11.616666666666667,6478,7158.428571428572,6168.285714285715,0.24944154877140728,0.3559733171619163,0.45375571032726736,0.3889304805184277
1563,boston,2021-04-15,10.1,4944,6945.857142857143,6280.071428571428,0.18168279970215934,0.2714041567892386,0.4398262562719989,0.39639313150001665
1564,boston,2021-04-16,9.733333333333333,1170,5996.142857142857,6044.142857142857,0.16530156366344,0.0633441755333811,0.37759305025087997,0.3806428847318452
1565,boston,2021-04-17,13.033333333333333,4331,4828.857142857143,5928.428571428572,0.3127326880119136,0.23760957053861848,0.3011027484460422,0.37291796806080746
1566,boston,2021-04-18,16.883333333333333,8218,5090.428571428572,6072.142857142857,0.48473566641846616,0.4518992226693864,0.31824309144012586,0.3825121238275531
1567,boston,2021-04-19,14.1,7561,5512.142857142857,6284.0,0.36038719285182425,0.4156789238657037,0.3458773309368682,0.39665539718946546
1568,boston,2021-04-20,14.05,8924,5946.571428571428,6514.642857142857,0.3581533879374535,0.49082088317988865,0.374344716543099,0.4120527773936512
1569,boston,2021-04-21,11.666666666666666,5376,5789.142857142857,6473.785714285715,0.25167535368577815,0.2952202436738519,0.36402868269302785,0.4093252142233836
1570,boston,2021-04-22,10.733333333333333,4637,5745.285714285715,6345.571428571428,0.20997766195085626,0.25447929874855285,0.3611547966749046,0.4007658158131905
1571,boston,2021-04-23,12.15,6602,6521.285714285715,6258.714285714285,0.2732688011913627,0.3628094161750923,0.4120047929304277,0.39496735984283127
1572,boston,2021-04-24,18.333333333333332,13826,7877.714285714285,6353.285714285715,0.5495160089352196,0.7610673135233474,0.5008893132629372,0.4012808102579264
1573,boston,2021-04-25,13.933333333333334,6095,7574.428571428572,6332.428571428572,0.35294117647058826,0.3348585919841226,0.4810155021343519,0.3998884178703072
1574,boston,2021-04-26,10.966666666666667,5895,7336.428571428572,6424.285714285715,0.2204020848845868,0.3238326258338387,0.4654197558601064,0.40602066653632857
1575,boston,2021-04-27,11.533333333333333,6998,7061.285714285715,6503.928571428572,0.2457185405807893,0.3846408291526545,0.44739009960308557,0.4113375073315181
1576,boston,2021-04-28,10.966666666666667,6738,7255.857142857143,6522.5,0.2204020848845868,0.3703070731572854,0.46014004343593207,0.41257730877254883
1577,boston,2021-04-29,10.266666666666667,3466,7088.571428571428,6416.928571428572,0.18912881608339543,0.1899222669386405,0.4491780873212013,0.40552951442699714
1578,boston,2021-04-30,11.7,6496,7073.428571428572,6797.357142857143,0.2531645569620253,0.35696565411544184,0.44818580094360827,0.430926370099804
1579,boston,2021-05-01,15.991666666666667,10056,6534.857142857143,7206.285714285715,0.44489947877885333,0.5532278515904956,0.41289410619336486,0.458225844137885
1580,boston,2021-05-02,17.016666666666666,10607,7179.428571428572,7376.928571428572,0.4906924795234549,0.5836043883345278,0.4551318055867596,0.4696177119941252
1581,boston,2021-05-03,11.533333333333333,7058,7345.571428571428,7341.0,0.2457185405807893,0.3879486189977397,0.4660188721635588,0.46721917305243876
1582,boston,2021-05-04,10.416666666666666,4398,6974.142857142857,7017.714285714285,0.1958302308265078,0.24130326919896358,0.44167977233580474,0.4456370910443419
1583,boston,2021-05-05,9.916666666666666,3928,6572.714285714285,6914.285714285715,0.17349218168279967,0.21539224874579638,0.41537482213734744,0.43873235071121686
1584,boston,2021-05-06,12.916666666666666,8558,7300.142857142857,7194.357142857143,0.3075204765450484,0.47064336512486904,0.46304201303077963,0.45742951013537675
1585,boston,2021-05-07,12.283333333333333,9074,7668.428571428572,7370.928571428572,0.27922561429635145,0.4990903577926016,0.48717516662922195,0.4692171607593307
1586,boston,2021-05-08,14.083333333333334,8373,7428.0,6981.428571428572,0.35964259121370074,0.4604443464358564,0.4714202800868719,0.4432147097672511
1587,boston,2021-05-09,16.5,9652,7291.571428571428,7235.5,0.4676098287416232,0.5309553999669221,0.462480341496293,0.46017614717396793
1588,boston,2021-05-10,11.383333333333333,6550,7219.0,7282.285714285715,0.2390171258376768,0.3599426649760185,0.45772485583763955,0.4632994931119493
1589,boston,2021-05-11,12.383333333333333,8509,7806.285714285715,7390.214285714285,0.28369322412509307,0.4679420034180495,0.4962087171422153,0.4705046468711703
1590,boston,2021-05-12,11.966666666666667,8521,8462.42857142857,7517.571428571428,0.265078183172003,0.46860356138706655,0.5392046731071669,0.47900682367639275
1591,boston,2021-05-13,12.616666666666667,9343,8574.57142857143,7937.357142857143,0.29411764705882354,0.5139202822647334,0.5465532090167005,0.5070311047107685
1592,boston,2021-05-14,13.916666666666666,10829,8825.285714285714,8246.857142857143,0.35219657483246464,0.595843210761343,0.5629821014004344,0.5276928725722541
1593,boston,2021-05-15,17.75,13915,9617.0,8522.5,0.5234549516008935,0.7659738684602239,0.6148618288025163,0.546094387037399
1594,boston,2021-05-16,17.116666666666667,11324,9855.857142857143,8573.714285714286,0.49516008935219663,0.6231324769832957,0.6305137422302105,0.5495133779343954
1595,boston,2021-05-17,13.016666666666667,8940,10197.285714285714,8708.142857142857,0.3119880863737901,0.49170296047191137,0.6528869916872613,0.5584876329806255
1596,boston,2021-05-18,12.783333333333333,9853,10389.285714285714,9097.785714285714,0.30156366344005964,0.5420364959479574,0.6654684340597619,0.5844996209068669
1597,boston,2021-05-19,13.016666666666667,9957,10594.42857142857,9528.42857142857,0.3119880863737901,0.5477699983461051,0.6789111061184753,0.6132487089375377
1598,boston,2021-05-20,12.95,10189,10715.285714285714,9644.92857142857,0.3090096798212956,0.5605601190804345,0.6868306747547368,0.6210260787464652
1599,boston,2021-05-21,13.566666666666666,10948,10732.285714285714,9778.785714285714,0.33655994043186893,0.6024036606207619,0.6879446566314686,0.6299621860560484
1600,boston,2021-05-22,16.883333333333333,12120,10475.857142857143,10046.42857142857,0.48473566641846616,0.6670158222614256,0.6711413165580769,0.6478296322081338
1601,boston,2021-05-23,16.558333333333334,10856,10409.0,10132.42857142857,0.4702159344750559,0.5973317161916313,0.6667602785890812,0.6535708665735225
1602,boston,2021-05-24,12.966666666666667,9003,10418.0,10307.642857142857,0.30975428145941925,0.4951761398092508,0.6673500337002921,0.6652679163229395
1603,boston,2021-05-25,12.7,9329,10343.142857142857,10366.214285714286,0.29784065524944153,0.5131484646342136,0.6624447689657755,0.6691780593292673
1604,boston,2021-05-26,12.516666666666667,9624,10295.57142857143,10445.0,0.2896500372300819,0.5294117647058824,0.6593274919493748,0.6744376785194862
1605,boston,2021-05-27,12.866666666666667,9629,10215.57142857143,10465.42857142857,0.30528667163067763,0.5296874138596395,0.6540852242941662,0.6758014601046199
1606,boston,2021-05-28,12.666666666666666,8834,9913.57142857143,10322.92857142857,0.2963514519731943,0.4858591984122609,0.6342956638957539,0.6662883682782494
1607,boston,2021-05-29,11.25,2240,8502.142857142857,9489.0,0.23306031273268807,0.12233309443740008,0.5418070845502884,0.6106165151088878
1608,boston,2021-05-30,14.45,3141,7400.0,8904.5,0.37602382725241995,0.17200507194442916,0.46958548640754894,0.5715961489859853
1609,boston,2021-05-31,14.333333333333334,5187,6854.857142857143,8636.42857142857,0.3708116157855548,0.28480070566183363,0.4338631768141991,0.5537000920314145
1610,boston,2021-06-01,12.866666666666667,8797,6778.857142857143,8561.0,0.30528667163067763,0.48381939467445834,0.428883022541751,0.5486645907939973
1611,boston,2021-06-02,12.833333333333334,9287,6730.714285714285,8513.142857142857,0.3037974683544304,0.5108330117426539,0.42572830075638435,0.5454697178498027
1612,boston,2021-06-03,12.316666666666666,9395,6697.285714285715,8456.42857142857,0.2807148175725987,0.5167870334638073,0.42353778177188656,0.541683554987578
1613,boston,2021-06-04,12.4,8728,6682.142857142857,8297.857142857143,0.2844378257632167,0.4800154363526104,0.4225454953942935,0.5310975580680077
1614,boston,2021-06-05,17.116666666666667,12013,8078.285714285715,8290.214285714286,0.49516008935219663,0.6611169303710238,0.5140324271699244,0.5305873320903528
1615,boston,2021-06-06,16.516666666666666,10215,9088.857142857143,8244.42857142857,0.46835443037974683,0.5619934946799713,0.5802535010858983,0.5275307446915039
1616,boston,2021-06-07,13.133333333333333,8560,9570.714285714286,8212.785714285714,0.31720029784065523,0.4707536247863719,0.6118288025162886,0.5254183137746707
1617,boston,2021-06-08,12.183333333333334,8539,9533.857142857143,8156.357142857143,0.27475800446760984,0.46959589834059207,0.6094136149179961,0.5216512247807696
1618,boston,2021-06-09,12.5,9626,9582.285714285714,8156.5,0.2889054355919583,0.5295220243673852,0.6125870590878454,0.5216607617149314
1619,boston,2021-06-10,13.466666666666667,11581,9894.57142857143,8295.92857142857,0.3320923306031273,0.6373008434864105,0.6330506253276418,0.5309688094568238
1620,boston,2021-06-11,13.416666666666666,11113,10235.285714285714,8458.714285714286,0.32985852568875645,0.6115000826947461,0.6553770688234853,0.5418361459341665
1621,boston,2021-06-12,16.625,11980,10230.57142857143,9154.42857142857,0.47319434102755026,0.6592976459562269,0.6550681494795179,0.5882810153020107
1622,boston,2021-06-13,17.766666666666666,13054,10636.142857142857,9862.5,0.5241995532390171,0.7185070841832516,0.6816445742529769,0.6355508294748486
1623,boston,2021-06-14,11.966666666666667,5882,10253.57142857143,9912.142857142857,0.265078183172003,0.32311593803407024,0.6565753014303902,0.6388649140960654
1624,boston,2021-06-15,12.116666666666667,9084,10331.42857142857,9932.642857142857,0.27177959791511547,0.4996416561001158,0.6616771512019771,0.6402334641482801
1625,boston,2021-06-16,12.9,11257,10564.42857142857,10073.357142857143,0.3067758749069249,0.6194387783229506,0.676945255747772,0.6496273442976286
1626,boston,2021-06-17,12.966666666666667,11460,10547.142857142857,10220.857142857143,0.30975428145941925,0.6306301339654887,0.6758125514865574,0.6594742288196612
1627,boston,2021-06-18,14.216666666666667,12409,10732.285714285714,10483.785714285714,0.3655994043186895,0.6829483433485859,0.6879446566314686,0.6770269561444081
1628,boston,2021-06-19,16.133333333333333,12362,10786.857142857143,10508.714285714286,0.451228592702904,0.6803572413032692,0.6915206320677002,0.6786911511556379
1629,boston,2021-06-20,16.383333333333333,11056,10501.42857142857,10568.785714285714,0.462397617274758,0.6083576823419152,0.6728169699692953,0.6827014319706642
1630,boston,2021-06-21,12.65,9964,11084.57142857143,10669.07142857143,0.2956068503350708,0.548155907161365,0.7110293566988692,0.6893963597522303
1631,boston,2021-06-22,11.233333333333333,7298,10829.42857142857,10580.42857142857,0.23231571109456434,0.4011797783780804,0.6943102673556504,0.6834786921048489
1632,boston,2021-06-23,12.5,10644,10741.857142857143,10653.142857142857,0.2889054355919583,0.5856441920723303,0.6885718565116454,0.6883329915931924
1633,boston,2021-06-24,13.1,12004,10819.57142857143,10683.357142857143,0.3157110945644081,0.660620761894261,0.6936643450909908,0.6903500531684078
1634,boston,2021-06-25,13.316666666666666,11187,10645.0,10688.642857142857,0.32539091586001495,0.6155796901703512,0.6822249681719464,0.6907029197323935
1635,boston,2021-06-26,16.783333333333335,14144,10899.57142857143,10843.214285714286,0.48026805658972455,0.7785985997022989,0.6989066127461995,0.7010218824954341
1636,boston,2021-06-27,16.5,12257,11071.142857142857,10786.285714285714,0.4676098287416232,0.6745686090743701,0.7101494046281734,0.6972214142319667
1637,boston,2021-06-28,12.133333333333333,9345,10982.714285714286,11033.642857142857,0.272524199553239,0.5140305419262363,0.7043548266307198,0.7137346157330802
1638,boston,2021-06-29,11.7,9478,11294.142857142857,11061.785714285714,0.2531645569620253,0.5213628094161751,0.7247622257170674,0.7156133917629498
1639,boston,2021-06-30,11.216666666666667,8829,11034.857142857143,10888.357142857143,0.23157110945644083,0.4855835492585038,0.7077716617988468,0.704035553690555
1640,boston,2021-07-01,11.366666666666667,8627,10552.42857142857,10686.0,0.2382725241995533,0.47444732344671703,0.6761589155994907,0.6905264864504007
1641,boston,2021-07-02,11.216666666666667,5231,9701.57142857143,10173.285714285714,0.23157110945644083,0.2872264182148961,0.6204036546094511,0.6562984297437902
1642,boston,2021-07-03,11.933333333333334,3293,8151.428571428572,9525.5,0.26358897989575575,0.18038480621864492,0.5188253575975437,0.6130532017872213
1643,boston,2021-07-04,17.633333333333333,6687,7355.714285714285,9213.42857142857,0.5182427401340284,0.367495451788963,0.4666835168127013,0.5922197691108237
1644,boston,2021-07-05,17.59166666666667,10860,7572.142857142857,9277.42857142857,0.5163812360387194,0.597552235514637,0.4808657230584888,0.596492315615299
1645,boston,2021-07-06,11.633333333333333,8489,7430.857142857143,9362.5,0.2501861504095309,0.4668394068030211,0.4716075039317008,0.602171559908636
1646,boston,2021-07-07,12.0,9500,7526.714285714285,9280.785714285714,0.26656738644825023,0.5225756656927063,0.4778888639257096,0.5967164335681007
1647,boston,2021-07-08,11.633333333333333,8767,7546.714285714285,9049.57142857143,0.2501861504095309,0.48216549975191575,0.4791994308395118,0.581280905627268
1648,boston,2021-07-09,12.2,4820,7488.0,8594.785714285714,0.27550260610573346,0.2645680577760626,0.47535198082827834,0.5509200757232571
1649,boston,2021-07-10,16.683333333333334,12886,8858.42857142857,8504.92857142857,0.47580044676098293,0.7092452726170131,0.5651538980004494,0.5449213441355006
1650,boston,2021-07-11,16.883333333333333,11970,9613.142857142857,8484.42857142857,0.48473566641846616,0.6587463476487128,0.6146090766119974,0.5435527940832858
1651,boston,2021-07-12,11.516666666666667,5928,8908.57142857143,8240.357142857143,0.24497393894266578,0.32565191024863555,0.5684396764771962,0.5272589420678934
1652,boston,2021-07-13,12.066666666666666,10105,9139.42857142857,8285.142857142857,0.2695457930007446,0.5559292132973152,0.5835673631393694,0.5302487709276098
1653,boston,2021-07-14,12.4,10722,9314.0,8420.357142857143,0.2844378257632167,0.589944318870941,0.5950067400584139,0.5392754791117299
1654,boston,2021-07-15,12.716666666666667,11869,9757.142857142857,8651.92857142857,0.29858525688756515,0.6531782347428193,0.6240451583913728,0.5547348493879671
1655,boston,2021-07-16,12.733333333333333,10937,10631.0,9059.5,0.2993298585256888,0.6017972324824963,0.6813075713322849,0.5819437225515113
1656,boston,2021-07-17,16.2,11317,10406.857142857143,9632.642857142857,0.45420699925539837,0.6227465681680358,0.6666198607054595,0.6202059024085526
1657,boston,2021-07-18,14.25,7222,9728.57142857143,9670.857142857143,0.3670886075949367,0.3969899112409725,0.622172919943084,0.6227570322968274
1658,boston,2021-07-19,12.133333333333333,8887,10151.285714285714,9529.92857142857,0.272524199553239,0.4887810794420861,0.6498726877855163,0.6133488467462364
1659,boston,2021-07-20,12.466666666666667,11399,10336.142857142857,9737.785714285714,0.2874162323157112,0.6272672142896522,0.6619860705459447,0.627225085951619
1660,boston,2021-07-21,12.4,11478,10444.142857142857,9879.07142857143,0.2844378257632167,0.6316224709190142,0.6690631318804763,0.6366571138376146
1661,boston,2021-07-22,12.566666666666666,12066,10472.285714285714,10114.714285714286,0.2918838421444527,0.664038811400849,0.6709072867520407,0.6523882867374624
1662,boston,2021-07-23,13.283333333333333,12469,10691.142857142857,10661.07142857143,0.3239017125837677,0.6862561331936711,0.6852486332659328,0.688862291439171
1663,boston,2021-07-24,17.983333333333334,15243,11252.0,10829.42857142857,0.533879374534624,0.8391862836981091,0.7220006740058414,0.7001015683488228
1664,boston,2021-07-25,15.416666666666666,9390,11561.714285714286,10645.142857142857,0.41921072226358896,0.5165113843100502,0.7422957387852918,0.687798923280133
1665,boston,2021-07-26,12.575,10232,11753.857142857143,10952.57142857143,0.2922561429635145,0.5629307018027455,0.7548865423500337,0.7083224055962729
1666,boston,2021-07-27,12.333333333333334,11088,11709.42857142857,11022.785714285714,0.2814594192107223,0.6101218369259607,0.7519752115629447,0.7130098087367852
1667,boston,2021-07-28,12.766666666666667,10903,11627.285714285714,11035.714285714286,0.300819061801936,0.599922818236948,0.7465925260241144,0.713872901278426
1668,boston,2021-07-29,12.15,10711,11433.714285714286,10953.0,0.2732688011913627,0.5893378907326754,0.733908110536958,0.7083510163987582
1669,boston,2021-07-30,13.1,11906,11353.285714285714,11022.214285714286,0.3157110945644081,0.6552180384806219,0.7286377593050251,0.7129716610001382
1670,boston,2021-07-31,16.925,14026,11179.42857142857,11215.714285714286,0.4865971705137752,0.7720932796736314,0.7172451883471879,0.7258894383222625
1671,boston,2021-08-01,16.566666666666666,12582,11635.42857142857,11598.57142857143,0.4705882352941177,0.6924858040685815,0.7471261139818768,0.7514484218758195
1672,boston,2021-08-02,13.183333333333334,10913,11732.714285714286,11743.285714285714,0.3194341027550261,0.6004741165444623,0.7535010858983001,0.7611093361816975
1673,boston,2021-08-03,12.616666666666667,11853,11842.0,11775.714285714286,0.29411764705882354,0.6522961574507966,0.7606623979630046,0.7632742202364204
1674,boston,2021-08-04,11.95,11250,11891.57142857143,11759.42857142857,0.26433358153387937,0.6190528695076906,0.7639107316707857,0.7621870097419781
1675,boston,2021-08-05,11.333333333333334,5591,11160.142857142857,11296.92857142857,0.23678332092330606,0.30707315728540713,0.715981427394593,0.7313111853932315
1676,boston,2021-08-06,13.216666666666667,12189,11200.57142857143,11276.92857142857,0.32092330603127334,0.6708197805832736,0.7186306447989217,0.7299760146105829
1677,boston,2021-08-07,16.108333333333334,13586,11137.714285714286,11158.57142857143,0.45011169024571857,0.7478361541430067,0.7145117202126864,0.7220746646575524
1678,boston,2021-08-08,15.766666666666667,12153,11076.42857142857,11355.92857142857,0.43484735666418467,0.6688351066762225,0.7104957687411069,0.7352499392020445
1679,boston,2021-08-09,12.383333333333333,10325,10992.42857142857,11362.57142857143,0.28369322412509307,0.5680577760626275,0.7049913877031379,0.7356934066405671
1680,boston,2021-08-10,12.4,10287,10768.714285714286,11305.357142857143,0.2844378257632167,0.5659628424940736,0.6903317606530368,0.7318738645087762
1681,boston,2021-08-11,12.2,11967,10871.142857142857,11381.357142857143,0.27550260610573346,0.6585809581564585,0.6970437354901521,0.7369475134828406
1682,boston,2021-08-12,11.933333333333334,10710,11602.42857142857,11381.285714285714,0.26358897989575575,0.589282760901924,0.7449636785741032,0.7369427450157596
1683,boston,2021-08-13,12.233333333333333,11199,11461.0,11330.785714285714,0.2769918093819806,0.6162412481393682,0.7356960982550739,0.7335714387895721
1684,boston,2021-08-14,15.45,12160,11257.285714285714,11197.5,0.4206999255398362,0.6692210154914824,0.7223470381187749,0.724673479216636
1685,boston,2021-08-15,16.833333333333332,13521,11452.714285714286,11264.57142857143,0.4825018615040953,0.7442527151441645,0.7351531491050701,0.7291510698055895
1686,boston,2021-08-16,12.95,11728,11653.142857142857,11322.785714285714,0.3090096798212956,0.6454049286068692,0.7482869018198158,0.7330373704765127
1687,boston,2021-08-17,12.516666666666667,11708,11856.142857142857,11312.42857142857,0.2896500372300819,0.6443023319918408,0.7615891559949075,0.732345942749784
1688,boston,2021-08-18,12.183333333333334,11842,11838.285714285714,11354.714285714286,0.27475800446760984,0.651689729312531,0.7604190069647271,0.7351688752616695
1689,boston,2021-08-19,11.966666666666667,7993,11450.142857142857,11526.285714285714,0.265078183172003,0.439495010750317,0.734984647644724,0.7466227331899612
1690,boston,2021-08-20,12.766666666666667,11415,11481.0,11471.0,0.300819061801936,0.6281492915816749,0.7370066651688759,0.7429319396693543
1691,boston,2021-08-21,15.883333333333333,14263,11781.42857142857,11519.357142857143,0.4400595681310499,0.7851590495617179,0.7566932524526324,0.7461601918831152
1692,boston,2021-08-22,14.366666666666667,6393,10763.142857142857,11107.92857142857,0.37230081906180196,0.3512872815480456,0.6899666741556205,0.7186938214972031
1693,boston,2021-08-23,11.4,8661,10325.0,10989.07142857143,0.23976172747580043,0.47632173769226527,0.6612558975511121,0.7107590922746064
1694,boston,2021-08-24,12.116666666666667,10832,10199.857142857143,11028.0,0.27177959791511547,0.5960086002535973,0.6530554931476074,0.71335790683369
1695,boston,2021-08-25,12.383333333333333,12364,10274.42857142857,11056.357142857143,0.28369322412509307,0.680467500964772,0.657942035497641,0.7152509882648024
1696,boston,2021-08-26,12.116666666666667,12210,10876.857142857143,11163.5,0.27177959791511547,0.6719775070290535,0.6974181831798099,0.7224036888861336
1697,boston,2021-08-27,12.616666666666667,13508,11175.857142857143,11328.42857142857,0.29411764705882354,0.743536027344396,0.7170111585411518,0.7334140793759029
1698,boston,2021-08-28,15.466666666666667,14704,11238.857142857143,11510.142857142857,0.4214445271779598,0.8094713049230939,0.7211394443196286,0.7455450596296807
1699,boston,2021-08-29,14.95,12390,12095.57142857143,11429.357142857143,0.398361876396128,0.681900876564309,0.7772785141915676,0.740151923361197
1700,boston,2021-08-30,12.166666666666666,13030,12719.714285714286,11522.357142857143,0.2740134028294862,0.7171839682452175,0.8181775630944358,0.7463604675005124
1701,boston,2021-08-31,11.966666666666667,13612,13116.857142857143,11658.357142857143,0.265078183172003,0.7492695297425437,0.8442016775256498,0.7554396288225224
1702,boston,2021-09-01,10.816666666666666,8811,12609.285714285714,11441.857142857143,0.2137006701414743,0.4845912123049782,0.8109413614917996,0.7409864051003523
1703,boston,2021-09-02,11.675,11420,12496.42857142857,11686.642857142857,0.25204765450483996,0.628424940735432,0.803546019621059,0.7573279417865537
1704,boston,2021-09-03,13.083333333333334,15406,12767.57142857143,11971.714285714286,0.3149664929262845,0.8481724461105904,0.8213135624953195,0.7763588939063758
1705,boston,2021-09-04,16.45,16235,12986.285714285714,12112.57142857143,0.46537602382725246,0.8938750758035173,0.83564554781697,0.785762310989886
1706,boston,2021-09-05,14.966666666666667,12448,12994.57142857143,12545.07142857143,0.39910647803425175,0.6850984067478912,0.8361884969669738,0.8146353791646599
1707,boston,2021-09-06,15.383333333333333,15066,13285.42857142857,13002.57142857143,0.4177215189873417,0.8294283036551078,0.8552478843705534,0.8451774108177443
1708,boston,2021-09-07,11.633333333333333,15369,13536.42857142857,13326.642857142857,0.2501861504095309,0.846132642372788,0.8716954991387703,0.8668119459637309
1709,boston,2021-09-08,11.416666666666666,15091,14433.57142857143,13521.42857142857,0.24050632911392406,0.8308065494238933,0.9304837864150379,0.879815555693311
1710,boston,2021-09-09,10.116666666666667,9334,14135.57142857143,13316.0,0.18242740134028296,0.5134241137879707,0.910956339399386,0.8661014443686786
1711,boston,2021-09-10,11.533333333333333,14437,13997.142857142857,13382.357142857143,0.2457185405807893,0.7947516401124649,0.9018853441174268,0.8705313502868232
