,trip_date,city,trip_count
2629,2019-07-27,sf,9384
2630,2019-07-28,boston,9097
2631,2019-07-28,nyc,68867
2632,2019-07-28,sf,8695
2633,2019-07-29,boston,11297
2634,2019-07-29,sf,11692
2635,2019-07-29,nyc,80371
2636,2019-07-30,nyc,82414
2637,2019-07-30,sf,11976
2638,2019-07-30,boston,12046
2639,2019-07-31,boston,10109
2640,2019-07-31,nyc,67043
2641,2019-07-31,sf,9991
2642,2019-08-01,nyc,89529
2643,2019-08-01,sf,7383
2644,2019-08-01,boston,13054
2645,2019-08-02,nyc,84049
2646,2019-08-02,boston,12351
2647,2019-08-02,sf,6930
2648,2019-08-03,nyc,78744
2649,2019-08-03,boston,9499
2650,2019-08-03,sf,4221
2651,2019-08-04,boston,9888
2652,2019-08-04,nyc,68068
2653,2019-08-04,sf,3885
2654,2019-08-05,boston,12318
2655,2019-08-05,sf,7572
2656,2019-08-05,nyc,84118
2657,2019-08-06,nyc,84268
2658,2019-08-06,boston,12625
2659,2019-08-06,sf,7792
2660,2019-08-07,nyc,53388
2661,2019-08-07,boston,11122
2662,2019-08-07,sf,7676
2663,2019-08-08,boston,11822
2664,2019-08-08,nyc,81334
2665,2019-08-08,sf,7609
2666,2019-08-09,sf,7270
2667,2019-08-09,nyc,81961
2668,2019-08-09,boston,12001
2669,2019-08-10,nyc,84248
2670,2019-08-10,boston,11443
2671,2019-08-10,sf,4290
2672,2019-08-11,nyc,74708
2673,2019-08-11,boston,10040
2674,2019-08-11,sf,4314
2675,2019-08-12,sf,7724
2676,2019-08-12,boston,11841
2677,2019-08-12,nyc,83100
2678,2019-08-13,nyc,76621
2679,2019-08-13,sf,7997
2680,2019-08-13,boston,11217
2681,2019-08-14,nyc,77308
2682,2019-08-14,sf,8392
2683,2019-08-14,boston,12113
2684,2019-08-15,boston,12208
2685,2019-08-15,sf,8014
2686,2019-08-15,nyc,86645
2687,2019-08-16,boston,11620
2688,2019-08-16,nyc,83362
2689,2019-08-16,sf,7558
2690,2019-08-17,boston,9321
2691,2019-08-17,nyc,79420
2692,2019-08-17,sf,4635
2693,2019-08-18,sf,4034
2694,2019-08-18,nyc,57442
2695,2019-08-18,boston,8416
2696,2019-08-19,sf,7785
2697,2019-08-19,nyc,75528
2698,2019-08-19,boston,9474
2699,2019-08-20,nyc,84085
2700,2019-08-20,sf,8333
2701,2019-08-20,boston,11553
2702,2019-08-21,sf,8470
2703,2019-08-21,boston,9569
2704,2019-08-21,nyc,74643
2705,2019-08-22,sf,8330
2706,2019-08-22,boston,11302
2707,2019-08-22,nyc,75356
2708,2019-08-23,boston,10833
2709,2019-08-23,nyc,65224
2710,2019-08-23,sf,7706
2711,2019-08-24,sf,4356
2712,2019-08-24,boston,10004
2713,2019-08-24,nyc,75703
2714,2019-08-25,sf,4312
2715,2019-08-25,boston,8341
2716,2019-08-25,nyc,73261
2717,2019-08-26,nyc,80633
2718,2019-08-26,boston,10946
2719,2019-08-26,sf,8272
2720,2019-08-27,sf,8407
2721,2019-08-27,nyc,84446
2722,2019-08-27,boston,11854
2723,2019-08-28,nyc,66675
2724,2019-08-28,boston,7593
2725,2019-08-28,sf,8341
2726,2019-08-29,boston,12084
2727,2019-08-29,sf,8136
2728,2019-08-29,nyc,85085
2729,2019-08-30,sf,6956
2730,2019-08-30,nyc,78511
2731,2019-08-30,boston,11706
2732,2019-08-31,boston,9361
2733,2019-08-31,nyc,65472
2734,2019-08-31,sf,3863
2735,2019-09-01,nyc,63844
2736,2019-09-01,sf,3518
2737,2019-09-01,boston,9777
2738,2019-09-02,boston,6894
2739,2019-09-02,nyc,38536
2740,2019-09-02,sf,3530
2741,2019-09-03,boston,13369
2742,2019-09-03,nyc,85497
2743,2019-09-03,sf,8277
2744,2019-09-04,sf,8832
2745,2019-09-04,boston,11836
2746,2019-09-04,nyc,86730
2747,2019-09-05,boston,13661
2748,2019-09-05,sf,8516
2749,2019-09-05,nyc,91513
2750,2019-09-06,boston,12888
2751,2019-09-06,sf,8233
2752,2019-09-06,nyc,56467
2753,2019-09-07,sf,4396
2754,2019-09-07,nyc,79808
2755,2019-09-07,boston,9732
2756,2019-09-08,boston,10742
2757,2019-09-08,sf,4153
2758,2019-09-08,nyc,73739
2759,2019-09-09,boston,13167
2760,2019-09-09,sf,8622
2761,2019-09-09,nyc,86564
2762,2019-09-10,sf,8843
2763,2019-09-10,nyc,89325
2764,2019-09-10,boston,13109
2765,2019-09-11,nyc,92362
2766,2019-09-11,boston,13661
2767,2019-09-11,sf,9093
2768,2019-09-12,boston,10592
2769,2019-09-12,nyc,71633
2770,2019-09-12,sf,9219
2771,2019-09-13,sf,8357
2772,2019-09-13,nyc,89470
2773,2019-09-13,boston,13138
2774,2019-09-14,boston,8742
2775,2019-09-14,sf,4866
2776,2019-09-14,nyc,76882
2777,2019-09-15,nyc,80439
2778,2019-09-15,boston,10909
2779,2019-09-15,sf,4436
2780,2019-09-16,boston,12878
2781,2019-09-16,sf,7808
2782,2019-09-16,nyc,83800
2783,2019-09-17,boston,13406
2784,2019-09-17,sf,8881
2785,2019-09-17,nyc,94939
2786,2019-09-18,boston,13286
2787,2019-09-18,nyc,92119
2788,2019-09-18,sf,8186
2789,2019-09-19,boston,13554
2790,2019-09-19,sf,9309
2791,2019-09-19,nyc,91506
2792,2019-09-20,sf,8861
2793,2019-09-20,boston,14282
2794,2019-09-20,nyc,92340
2795,2019-09-21,nyc,100658
2796,2019-09-21,boston,12449
2797,2019-09-21,sf,5206
2798,2019-09-22,nyc,77773
2799,2019-09-22,boston,11335
2800,2019-09-22,sf,4810
2801,2019-09-23,sf,8982
2802,2019-09-23,boston,13222
2803,2019-09-23,nyc,87254
2804,2019-09-24,sf,9202
2805,2019-09-24,boston,13427
2806,2019-09-24,nyc,94962
2807,2019-09-25,boston,13520
2808,2019-09-25,nyc,95905
2809,2019-09-25,sf,9387
2810,2019-09-26,boston,10935
2811,2019-09-26,sf,9373
2812,2019-09-26,nyc,86425
2813,2019-09-27,sf,7768
2814,2019-09-27,nyc,95193
2815,2019-09-27,boston,14025
2816,2019-09-28,nyc,83087
2817,2019-09-28,boston,11963
2818,2019-09-28,sf,4719
2819,2019-09-29,nyc,77171
2820,2019-09-29,boston,10682
2821,2019-09-29,sf,4317
2822,2019-09-30,sf,8286
2823,2019-09-30,nyc,78203
2824,2019-09-30,boston,12004
2825,2019-10-01,nyc,88852
2826,2019-10-01,sf,9132
2827,2019-10-01,boston,12183
2828,2019-10-02,nyc,81516
2829,2019-10-02,boston,9071
2830,2019-10-02,sf,8951
2831,2019-10-03,boston,11496
2832,2019-10-03,sf,9061
2833,2019-10-03,nyc,40061
2834,2019-10-04,boston,11767
2835,2019-10-04,sf,8485
2836,2019-10-04,nyc,85010
2837,2019-10-05,boston,9315
2838,2019-10-05,nyc,70420
2839,2019-10-05,sf,5030
2840,2019-10-06,nyc,61649
2841,2019-10-06,sf,4767
2842,2019-10-06,boston,8632
2843,2019-10-07,nyc,78846
2844,2019-10-07,boston,11449
2845,2019-10-07,sf,9058
2846,2019-10-08,sf,9141
2847,2019-10-08,nyc,82189
2848,2019-10-08,boston,11403
2849,2019-10-09,boston,9153
2850,2019-10-09,sf,8670
2851,2019-10-09,nyc,51655
2852,2019-10-10,nyc,86591
2853,2019-10-10,boston,9473
2854,2019-10-10,sf,9082
2855,2019-10-11,nyc,81042
2856,2019-10-11,boston,5724
2857,2019-10-11,sf,8770
2858,2019-10-12,nyc,72002
2859,2019-10-12,boston,6744
2860,2019-10-12,sf,5584
2861,2019-10-13,sf,4701
2862,2019-10-13,nyc,68765
2863,2019-10-13,boston,9942
2864,2019-10-14,nyc,79125
2865,2019-10-14,sf,7983
2866,2019-10-14,boston,10029
2867,2019-10-15,boston,11776
2868,2019-10-15,sf,8830
2869,2019-10-15,nyc,85091
2870,2019-10-16,boston,10933
2871,2019-10-16,sf,8582
2872,2019-10-16,nyc,45043
2873,2019-10-17,boston,9260
2874,2019-10-17,nyc,68742
2875,2019-10-17,sf,8808
2876,2019-10-18,boston,10988
2877,2019-10-18,sf,8142
2878,2019-10-18,nyc,75175
2879,2019-10-19,sf,4439
2880,2019-10-19,boston,10114
2881,2019-10-19,nyc,67942
2882,2019-10-20,boston,8994
2883,2019-10-20,sf,4294
2884,2019-10-20,nyc,29083
2885,2019-10-21,sf,8966
2886,2019-10-21,nyc,80046
2887,2019-10-21,boston,11676
2888,2019-10-22,sf,9555
2889,2019-10-22,nyc,56075
2890,2019-10-22,boston,10609
2891,2019-10-23,nyc,82045
2892,2019-10-23,boston,10209
2893,2019-10-23,sf,9333
2894,2019-10-24,nyc,85085
2895,2019-10-24,boston,12187
2896,2019-10-24,sf,9681
2897,2019-10-25,boston,11864
2898,2019-10-25,nyc,82831
2899,2019-10-25,sf,8829
2900,2019-10-26,boston,9726
2901,2019-10-26,nyc,69215
2902,2019-10-26,sf,4743
2903,2019-10-27,sf,3794
2904,2019-10-27,nyc,27248
2905,2019-10-27,boston,2133
2906,2019-10-28,nyc,78316
2907,2019-10-28,boston,9058
2908,2019-10-28,sf,8052
2909,2019-10-29,sf,8694
2910,2019-10-29,boston,10533
2911,2019-10-29,nyc,54338
2912,2019-10-30,nyc,70123
2913,2019-10-30,sf,8698
2914,2019-10-30,boston,10321
2915,2019-10-31,nyc,50705
2916,2019-10-31,boston,8742
2917,2019-10-31,sf,8040
2918,2019-11-01,boston,10510
2919,2019-11-01,sf,8204
2920,2019-11-01,nyc,72075
2921,2019-11-02,nyc,59633
2922,2019-11-02,sf,5024
2923,2019-11-02,boston,8610
2924,2019-11-03,boston,7211
2925,2019-11-03,sf,4227
2926,2019-11-03,nyc,53192
2927,2019-11-04,boston,9889
2928,2019-11-04,nyc,71505
2929,2019-11-04,sf,8411
2930,2019-11-05,boston,8253
2931,2019-11-05,sf,8853
2932,2019-11-05,nyc,75303
2933,2019-11-06,nyc,74177
2934,2019-11-06,sf,8301
2935,2019-11-06,boston,10388
2936,2019-11-07,nyc,57911
2937,2019-11-07,boston,7658
2938,2019-11-07,sf,8326
2939,2019-11-08,boston,6754
2940,2019-11-08,nyc,51420
2941,2019-11-08,sf,7727
2942,2019-11-09,boston,4880
2943,2019-11-09,nyc,38698
2944,2019-11-09,sf,4219
2945,2019-11-10,sf,3795
2946,2019-11-10,nyc,42821
2947,2019-11-10,boston,5787
2948,2019-11-11,sf,7268
2949,2019-11-11,boston,7829
2950,2019-11-11,nyc,66228
2951,2019-11-12,boston,6470
2952,2019-11-12,sf,8773
2953,2019-11-12,nyc,40065
2954,2019-11-13,sf,8407
2955,2019-11-13,boston,5917
2956,2019-11-13,nyc,44962
2957,2019-11-14,boston,7040
2958,2019-11-14,sf,8206
2959,2019-11-14,nyc,55906
2960,2019-11-15,boston,8435
2961,2019-11-15,nyc,60826
2962,2019-11-15,sf,8145
2963,2019-11-16,sf,4660
2964,2019-11-16,boston,4859
2965,2019-11-16,nyc,37614
2966,2019-11-17,boston,4012
2967,2019-11-17,nyc,32684
2968,2019-11-17,sf,4250
2969,2019-11-18,nyc,36421
2970,2019-11-18,boston,4695
2971,2019-11-18,sf,8639
2972,2019-11-19,sf,8393
2973,2019-11-19,nyc,58647
2974,2019-11-19,boston,6163
2975,2019-11-20,boston,5104
2976,2019-11-20,nyc,58916
2977,2019-11-20,sf,8527
2978,2019-11-21,boston,8404
2979,2019-11-21,nyc,63987
2980,2019-11-21,sf,8189
2981,2019-11-22,boston,6959
2982,2019-11-22,nyc,52261
2983,2019-11-22,sf,7822
2984,2019-11-23,sf,4060
2985,2019-11-23,nyc,40858
2986,2019-11-23,boston,5472
2987,2019-11-24,sf,3581
2988,2019-11-24,nyc,18476
2989,2019-11-24,boston,1423
2990,2019-11-25,nyc,59982
2991,2019-11-25,sf,6995
2992,2019-11-25,boston,7897
2993,2019-11-26,nyc,65008
2994,2019-11-26,boston,8366
2995,2019-11-26,sf,4408
2996,2019-11-27,sf,3678
2997,2019-11-27,boston,5589
2998,2019-11-27,nyc,52529
2999,2019-11-28,sf,1397
3000,2019-11-28,boston,1455
3001,2019-11-28,nyc,16545
3002,2019-11-29,nyc,23782
3003,2019-11-29,boston,2551
3004,2019-11-29,sf,1931
3005,2019-11-30,boston,2179
3006,2019-11-30,nyc,27073
3007,2019-11-30,sf,1080
3008,2019-12-01,sf,1165
3009,2019-12-01,boston,1754
3010,2019-12-01,nyc,10993
3011,2019-12-02,boston,1792
3012,2019-12-02,sf,5212
3013,2019-12-02,nyc,18410
3014,2019-12-03,boston,1688
3015,2019-12-03,sf,6920
3016,2019-12-03,nyc,40020
3017,2019-12-04,nyc,48342
3018,2019-12-04,boston,4425
3019,2019-12-04,sf,6157
3020,2019-12-05,boston,5769
3021,2019-12-05,sf,7830
3022,2019-12-05,nyc,50047
3023,2019-12-06,sf,6491
3024,2019-12-06,boston,4882
3025,2019-12-06,nyc,52724
3026,2019-12-07,nyc,35169
3027,2019-12-07,boston,3265
3028,2019-12-07,sf,2468
3029,2019-12-08,nyc,32880
3030,2019-12-08,boston,2952
3031,2019-12-08,sf,3676
3032,2019-12-09,sf,7703
3033,2019-12-09,boston,3340
3034,2019-12-09,nyc,15504
3035,2019-12-10,nyc,43299
3036,2019-12-10,sf,7247
3037,2019-12-10,boston,5827
3038,2019-12-11,sf,6063
3039,2019-12-11,boston,4032
3040,2019-12-11,nyc,38986
3041,2019-12-12,boston,5258
3042,2019-12-12,nyc,46268
3043,2019-12-12,sf,6946
3044,2019-12-13,sf,6993
3045,2019-12-13,boston,4971
3046,2019-12-13,nyc,33683
3047,2019-12-14,boston,2803
3048,2019-12-14,nyc,30826
3049,2019-12-14,sf,3830
3050,2019-12-15,boston,3225
3051,2019-12-15,nyc,34376
3052,2019-12-15,sf,3755
3053,2019-12-16,nyc,42669
3054,2019-12-16,boston,5037
3055,2019-12-16,sf,7425
3056,2019-12-17,nyc,19688
3057,2019-12-17,sf,7250
3058,2019-12-17,boston,1887
3059,2019-12-18,nyc,38658
3060,2019-12-18,sf,4941
3061,2019-12-18,boston,4022
3062,2019-12-19,boston,3004
3063,2019-12-19,sf,7039
3064,2019-12-19,nyc,30043
3065,2019-12-20,nyc,34923
3066,2019-12-20,boston,2926
3067,2019-12-20,sf,6692
3068,2019-12-21,boston,1663
3069,2019-12-21,sf,3543
3070,2019-12-21,nyc,24722
3071,2019-12-22,boston,1654
3072,2019-12-22,sf,2307
3073,2019-12-22,nyc,24217
3074,2019-12-23,boston,3099
3075,2019-12-23,nyc,38205
3076,2019-12-23,sf,4270
3077,2019-12-24,nyc,26509
3078,2019-12-24,sf,2617
3079,2019-12-24,boston,1699
3080,2019-12-25,nyc,13314
3081,2019-12-25,sf,1396
3082,2019-12-25,boston,803
3083,2019-12-26,sf,3199
3084,2019-12-26,boston,1837
3085,2019-12-26,nyc,25819
3086,2019-12-27,boston,2165
3087,2019-12-27,nyc,32535
3088,2019-12-27,sf,3654
3089,2019-12-28,boston,2155
3090,2019-12-28,sf,3091
3091,2019-12-28,nyc,29097
3092,2019-12-29,sf,1432
3093,2019-12-29,nyc,18321
3094,2019-12-29,boston,1796
3095,2019-12-30,boston,662
3096,2019-12-30,nyc,12465
3097,2019-12-30,sf,4452
3098,2019-12-31,nyc,32226
3099,2019-12-31,sf,4338
3100,2019-12-31,boston,1816
3101,2020-01-01,sf,3140
3102,2020-01-01,nyc,18484
3103,2020-01-01,boston,1536
3104,2020-01-02,nyc,42448
3105,2020-01-02,sf,6184
3106,2020-01-02,boston,3771
3107,2020-01-03,boston,4329
3108,2020-01-03,sf,6462
3109,2020-01-03,nyc,32645
3110,2020-01-04,sf,4399
3111,2020-01-04,nyc,30002
3112,2020-01-04,boston,1450
3113,2020-01-05,sf,4257
3114,2020-01-05,boston,1926
3115,2020-01-05,nyc,28090
3116,2020-01-06,nyc,43670
3117,2020-01-06,boston,4514
3118,2020-01-06,sf,8482
3119,2020-01-07,nyc,47580
3120,2020-01-07,sf,8871
3121,2020-01-07,boston,5068
3122,2020-01-08,sf,9247
3123,2020-01-08,boston,4649
3124,2020-01-08,nyc,43375
3125,2020-01-09,boston,4090
3126,2020-01-09,sf,9194
3127,2020-01-09,nyc,40320
3128,2020-01-10,nyc,51881
3129,2020-01-10,sf,9140
3130,2020-01-10,boston,5088
3131,2020-01-11,boston,5342
3132,2020-01-11,nyc,57641
3133,2020-01-11,sf,5583
3134,2020-01-12,nyc,54017
3135,2020-01-12,boston,4935
3136,2020-01-12,sf,5199
3137,2020-01-13,boston,4637
3138,2020-01-13,nyc,50382
3139,2020-01-13,sf,9217
3140,2020-01-14,sf,10390
3141,2020-01-14,nyc,45111
3142,2020-01-14,boston,5490
3143,2020-01-15,nyc,55371
3144,2020-01-15,sf,10824
3145,2020-01-15,boston,5992
3146,2020-01-16,boston,4269
3147,2020-01-16,nyc,46306
3148,2020-01-16,sf,6083
3149,2020-01-17,boston,3054
3150,2020-01-17,nyc,34875
3151,2020-01-17,sf,10634
3152,2020-01-18,nyc,13560
3153,2020-01-18,boston,1476
3154,2020-01-18,sf,7791
3155,2020-01-19,sf,6720
3156,2020-01-19,nyc,26390
3157,2020-01-19,boston,1653
3158,2020-01-20,nyc,24743
3159,2020-01-20,sf,7913
3160,2020-01-20,boston,2117
3161,2020-01-21,sf,9299
3162,2020-01-21,boston,3965
3163,2020-01-21,nyc,38235
3164,2020-01-22,nyc,44412
3165,2020-01-22,sf,13729
3166,2020-01-22,boston,4721
3167,2020-01-23,boston,5285
3168,2020-01-23,sf,13813
3169,2020-01-23,nyc,49311
3170,2020-01-24,sf,14239
3171,2020-01-24,boston,5333
3172,2020-01-24,nyc,52362
3173,2020-01-25,nyc,18075
3174,2020-01-25,sf,10723
3175,2020-01-25,boston,2456
3176,2020-01-26,boston,3700
3177,2020-01-26,sf,9246
3178,2020-01-26,nyc,36727
3179,2020-01-27,nyc,47417
3180,2020-01-27,sf,14078
3181,2020-01-27,boston,5795
3182,2020-01-28,boston,5623
3183,2020-01-28,nyc,49871
3184,2020-01-28,sf,13407
3185,2020-01-29,sf,15797
3186,2020-01-29,boston,5587
3187,2020-01-29,nyc,48410
3188,2020-01-30,sf,16010
3189,2020-01-30,boston,5206
3190,2020-01-30,nyc,46598
3191,2020-01-31,sf,15783
3192,2020-01-31,nyc,48307
3193,2020-01-31,boston,5541
3194,2020-02-01,sf,12263
3195,2020-02-01,boston,3488
3196,2020-02-01,nyc,36163
3197,2020-02-02,sf,10003
3198,2020-02-02,nyc,29075
3199,2020-02-02,boston,3653
3200,2020-02-03,sf,14830
3201,2020-02-03,nyc,54559
3202,2020-02-03,boston,6153
3203,2020-02-04,boston,6429
3204,2020-02-04,sf,15383
3205,2020-02-04,nyc,53595
3206,2020-02-05,nyc,51598
3207,2020-02-05,sf,16154
3208,2020-02-05,boston,6229
3209,2020-02-06,sf,16753
3210,2020-02-06,nyc,32844
3211,2020-02-06,boston,3328
3212,2020-02-07,nyc,33369
3213,2020-02-07,sf,16512
3214,2020-02-07,boston,3531
3215,2020-02-08,boston,2827
3216,2020-02-08,nyc,33391
3217,2020-02-08,sf,13007
3218,2020-02-09,sf,9937
3219,2020-02-09,nyc,33256
3220,2020-02-09,boston,2719
3221,2020-02-10,sf,16168
3222,2020-02-10,boston,4293
3223,2020-02-10,nyc,27362
3224,2020-02-11,nyc,38579
3225,2020-02-11,sf,17425
3226,2020-02-11,boston,4438
3227,2020-02-12,nyc,50387
3228,2020-02-12,boston,6450
3229,2020-02-12,sf,17381
3230,2020-02-13,sf,16453
3231,2020-02-13,nyc,38228
3232,2020-02-13,boston,4406
3233,2020-02-14,sf,15535
3234,2020-02-14,boston,4383
3235,2020-02-14,nyc,37778
3236,2020-02-15,sf,11693
3237,2020-02-15,nyc,22020
3238,2020-02-15,boston,2303
3239,2020-02-16,nyc,27804
3240,2020-02-16,boston,2898
3241,2020-02-16,sf,11197
3242,2020-02-17,nyc,41723
3243,2020-02-17,boston,4122
3244,2020-02-17,sf,12200
3245,2020-02-18,nyc,44988
3246,2020-02-18,boston,3597
3247,2020-02-18,sf,15972
3248,2020-02-19,sf,16615
3249,2020-02-19,boston,5723
3250,2020-02-19,nyc,50292
3251,2020-02-20,boston,5063
3252,2020-02-20,sf,17062
3253,2020-02-20,nyc,43656
3254,2020-02-21,sf,16897
3255,2020-02-21,boston,4466
3256,2020-02-21,nyc,39563
3257,2020-02-22,nyc,40134
3258,2020-02-22,sf,11212
3259,2020-02-22,boston,3981
3260,2020-02-23,boston,5073
3261,2020-02-23,nyc,47440
3262,2020-02-23,sf,11068
3263,2020-02-24,sf,15586
3264,2020-02-24,nyc,57345
3265,2020-02-24,boston,7149
3266,2020-02-25,sf,16774
3267,2020-02-25,nyc,40377
3268,2020-02-25,boston,6691
3269,2020-02-26,nyc,46084
3270,2020-02-26,sf,16708
3271,2020-02-26,boston,6502
3272,2020-02-27,sf,17337
3273,2020-02-27,nyc,44244
3274,2020-02-27,boston,4659
3275,2020-02-28,boston,5436
3276,2020-02-28,nyc,44196
3277,2020-02-28,sf,16341
3278,2020-02-29,nyc,29742
3279,2020-02-29,sf,10323
3280,2020-02-29,boston,3245
3281,2020-03-01,boston,2806
3282,2020-03-01,nyc,32388
3283,2020-03-01,sf,17188
3284,2020-03-02,boston,6095
3285,2020-03-02,sf,13948
3286,2020-03-02,nyc,57763
3287,2020-03-03,sf,13936
3288,2020-03-03,nyc,50502
3289,2020-03-03,boston,7648
3290,2020-03-04,boston,6573
3291,2020-03-04,nyc,59536
3292,2020-03-04,sf,13755
3293,2020-03-05,boston,7161
3294,2020-03-05,nyc,59584
3295,2020-03-05,sf,12590
3296,2020-03-06,nyc,34665
3297,2020-03-06,sf,10739
3298,2020-03-06,boston,5712
3299,2020-03-07,boston,2484
3300,2020-03-07,sf,5842
3301,2020-03-07,nyc,40072
3302,2020-03-08,nyc,47811
3303,2020-03-08,sf,6208
3304,2020-03-08,boston,4131
3305,2020-03-09,sf,10274
3306,2020-03-09,nyc,70011
3307,2020-03-09,boston,8671
3308,2020-03-10,sf,10224
3309,2020-03-10,boston,7851
3310,2020-03-10,nyc,65382
3311,2020-03-11,boston,6797
3312,2020-03-11,sf,9682
3313,2020-03-11,nyc,62905
3314,2020-03-12,sf,8035
3315,2020-03-12,boston,5407
3316,2020-03-12,nyc,52218
3317,2020-03-13,boston,3273
3318,2020-03-13,nyc,44085
3319,2020-03-13,sf,6644
3320,2020-03-14,sf,2302
3321,2020-03-14,nyc,44916
3322,2020-03-14,boston,3957
3323,2020-03-15,nyc,36744
3324,2020-03-15,boston,3001
3325,2020-03-15,sf,3008
3326,2020-03-16,nyc,29941
3327,2020-03-16,boston,2238
3328,2020-03-16,sf,3902
3329,2020-03-17,nyc,24711
3330,2020-03-17,boston,1719
3331,2020-03-17,sf,2269
3332,2020-03-18,sf,2029
3333,2020-03-18,boston,2646
3334,2020-03-18,nyc,30985
3335,2020-03-19,sf,2521
3336,2020-03-19,boston,790
3337,2020-03-19,nyc,21214
3338,2020-03-20,sf,2700
3339,2020-03-20,boston,2643
3340,2020-03-20,nyc,31911
3341,2020-03-21,sf,3214
3342,2020-03-21,nyc,32306
3343,2020-03-21,boston,2680
3344,2020-03-22,sf,2830
3345,2020-03-22,boston,1407
3346,2020-03-22,nyc,20237
3347,2020-03-23,boston,662
3348,2020-03-23,sf,1914
3349,2020-03-23,nyc,4052
3350,2020-03-24,sf,1512
3351,2020-03-24,boston,1318
3352,2020-03-24,nyc,21234
3353,2020-03-25,sf,2163
3354,2020-03-25,boston,1088
3355,2020-03-25,nyc,12256
3356,2020-03-26,boston,1616
3357,2020-03-26,nyc,22380
3358,2020-03-26,sf,2216
3359,2020-03-27,boston,2198
3360,2020-03-27,nyc,27021
3361,2020-03-27,sf,2330
3362,2020-03-28,nyc,9020
3363,2020-03-28,sf,2019
3364,2020-03-28,boston,2413
3365,2020-03-29,boston,332
3366,2020-03-29,nyc,9821
3367,2020-03-29,sf,2009
3368,2020-03-30,sf,2249
3369,2020-03-30,boston,725
3370,2020-03-30,nyc,15275
3371,2020-03-31,nyc,15230
3372,2020-03-31,boston,1308
3373,2020-03-31,sf,2380
3374,2020-04-01,nyc,20662
3375,2020-04-01,boston,1167
3376,2020-04-01,sf,4241
3377,2020-04-02,boston,674
3378,2020-04-02,nyc,19231
3379,2020-04-02,sf,2325
3380,2020-04-03,sf,2698
3381,2020-04-03,nyc,11458
3382,2020-04-03,boston,388
3383,2020-04-04,boston,2070
3384,2020-04-04,sf,1331
3385,2020-04-04,nyc,29405
3386,2020-04-05,nyc,26233
3387,2020-04-05,boston,2073
3388,2020-04-05,sf,1507
3389,2020-04-06,sf,1178
3390,2020-04-06,nyc,25104
3391,2020-04-06,boston,1928
3392,2020-04-07,sf,2453
3393,2020-04-07,nyc,23996
3394,2020-04-07,boston,1988
3395,2020-04-08,sf,2239
3396,2020-04-08,nyc,21100
3397,2020-04-08,boston,1219
3398,2020-04-09,nyc,14382
3399,2020-04-09,sf,2377
3400,2020-04-09,boston,586
3401,2020-04-10,boston,1152
3402,2020-04-10,nyc,16513
3403,2020-04-10,sf,2763
3404,2020-04-11,sf,2778
3405,2020-04-11,boston,2301
3406,2020-04-11,nyc,33519
3407,2020-04-12,sf,2951
3408,2020-04-12,boston,2751
3409,2020-04-12,nyc,32035
3410,2020-04-13,sf,2393
3411,2020-04-13,boston,324
3412,2020-04-13,nyc,7895
3413,2020-04-14,sf,3007
3414,2020-04-14,nyc,25563
3415,2020-04-14,boston,2027
3416,2020-04-15,nyc,22521
3417,2020-04-15,boston,1468
3418,2020-04-15,sf,2849
3419,2020-04-16,nyc,19798
3420,2020-04-16,boston,1358
3421,2020-04-16,sf,2336
3422,2020-04-17,boston,1580
3423,2020-04-17,nyc,19114
3424,2020-04-17,sf,2629
3425,2020-04-18,nyc,16118
3426,2020-04-18,sf,4043
3427,2020-04-18,boston,670
3428,2020-04-19,nyc,47636
3429,2020-04-19,sf,3719
3430,2020-04-19,boston,3842
3431,2020-04-20,nyc,22170
3432,2020-04-20,sf,2423
3433,2020-04-20,boston,1430
3434,2020-04-21,sf,2658
3435,2020-04-21,boston,846
3436,2020-04-21,nyc,17259
3437,2020-04-22,sf,2911
3438,2020-04-22,nyc,24075
3439,2020-04-22,boston,1127
3440,2020-04-23,boston,2079
3441,2020-04-23,sf,3086
3442,2020-04-23,nyc,19353
3443,2020-04-24,sf,3661
3444,2020-04-24,boston,805
3445,2020-04-24,nyc,12766
3446,2020-04-25,nyc,59629
3447,2020-04-25,boston,4435
3448,2020-04-25,sf,5393
3449,2020-04-26,boston,1014
3450,2020-04-26,sf,4108
3451,2020-04-26,nyc,9721
3452,2020-04-27,sf,2811
3453,2020-04-27,boston,351
3454,2020-04-27,nyc,18004
3455,2020-04-28,sf,3326
3456,2020-04-28,nyc,40181
3457,2020-04-28,boston,1665
3458,2020-04-29,sf,2767
3459,2020-04-29,boston,2122
3460,2020-04-29,nyc,21914
3461,2020-04-30,boston,1353
3462,2020-04-30,nyc,14675
3463,2020-04-30,sf,3190
3464,2020-05-01,boston,1444
3465,2020-05-01,sf,3840
3466,2020-05-01,nyc,25268
3467,2020-05-02,sf,4880
3468,2020-05-02,nyc,74100
3469,2020-05-02,boston,5190
3470,2020-05-03,boston,6194
3471,2020-05-03,sf,5396
3472,2020-05-03,nyc,64993
3473,2020-05-04,sf,3209
3474,2020-05-04,boston,2541
3475,2020-05-04,nyc,32823
3476,2020-05-05,boston,2687
3477,2020-05-05,nyc,35581
3478,2020-05-05,sf,3298
3479,2020-05-06,sf,3512
3480,2020-05-06,boston,2173
3481,2020-05-06,nyc,17481
3482,2020-05-07,sf,3743
3483,2020-05-07,boston,2910
3484,2020-05-07,nyc,44336
3485,2020-05-08,boston,2037
